Department,Entity,Transaction Date,Product Family,Description,Supplier Name,Transaction Number,Amount
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5186347,7349.46
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Property,Rullion Engineering Ltd,5186351,1010369
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186356,5863.39
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5186360,3525
DESNZ,UKAEA,9/11/2024,Engineering Goods,Expense - Fusion,Mouser Electronics,5186363,2419.81
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186372,2341.52
DESNZ,UKAEA,9/11/2024,Communications,Expense - Support Services,32West Ltd,5186378,-22355.25
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186391,4682.36
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5186403,2836.14
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186410,1395.9
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5186442,3008.2
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5186448,4493.26
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Property,Rullion Engineering Ltd,5186450,31362.46
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186475,5799.01
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186494,2341.52
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5186500,5094.76
DESNZ,UKAEA,9/11/2024,Construction,Expense - Fusion,Altrad Babcock Limited,5186505,634.1
DESNZ,UKAEA,9/11/2024,Professional Services,Expense - Support Services,Carter Jonas LLP,5186512,3600
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186517,5877
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186519,8190
DESNZ,UKAEA,9/11/2024,Research,Expense - Property,University of Manchester (GBP),5186533,35516.04
DESNZ,UKAEA,9/11/2024,Learning and Development,Expense - Fusion,Premier People Solutions T/A Premier Partnership,5186538,1894.64
DESNZ,UKAEA,9/11/2024,Engineering Goods,Expense - Other,Island Optics Ltd,5186548,1460.73
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186549,2341.52
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5186557,1952.1
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186572,12970.4
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186574,10119
DESNZ,UKAEA,9/11/2024,Communications,Expense - Support Services,4 Imprint,5186594,-15612.05
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186601,1170.76
DESNZ,UKAEA,9/11/2024,Research,Expense - Property,University of Leeds - GBP,5186610,2359.63
DESNZ,UKAEA,9/11/2024,Learning and Development,Expense - Property,Underwoods Electrical Distributors,5186626,9000
DESNZ,UKAEA,9/11/2024,Engineering Goods,Expense - Fusion,RS Components Ltd,5186629,4392.65
DESNZ,UKAEA,9/11/2024,Learning and Development,Expense - Fusion,Manufacturing Technology Centre,5186638,1473.45
DESNZ,UKAEA,9/11/2024,ICT,Expense - Fusion,Computacenter UK Ltd,5186666,730
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186675,1521.98
DESNZ,UKAEA,9/11/2024,Engineering Goods,Expense - Fusion,Ophir Spiricon Europe GmbH,5186677,5313.09
DESNZ,UKAEA,9/11/2024,Temporary Staff - Industrial Placements,Expense - Other,Jacobs U.K. Limited,5186679,3736.52
DESNZ,UKAEA,9/11/2024,Energy and Fuels,Expense - Fusion,EDF Energy,5186693,2500
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186702,8148
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186703,4850.63
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186704,936.61
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186705,7740.6
DESNZ,UKAEA,9/11/2024,Engineering Goods,Expense - Fusion,RS Components Ltd,5186734,3933.61
DESNZ,UKAEA,9/11/2024,Facilities,Expense - Fusion,RS Components Ltd,5186735,4429.14
DESNZ,UKAEA,9/11/2024,Learning and Development,Expense - Fusion,Media First Ltd,5186736,2155.73
DESNZ,UKAEA,9/11/2024,Construction,Expense - Fusion,Morgan Sindall C &I Ltd,5186740,2341.52
DESNZ,UKAEA,9/11/2024,Engineering Goods,Expense - Fusion,Factair Ltd,5186767,-13513.95
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186789,1092
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5186790,10104.16
DESNZ,UKAEA,9/11/2024,Learning and Development,Expense - Fusion,Premier People Solutions T/A Premier Partnership,5186803,1170.76
DESNZ,UKAEA,9/11/2024,Learning and Development,Expense - Fusion,Process Safety Matters Ltd,5186850,2115.17
DESNZ,UKAEA,9/11/2024,Personnel Related,Expense - Fusion,Nuvia Limited,5186859,3671.4
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5186881,4030.52
DESNZ,UKAEA,9/11/2024,Personnel Related,Expense - Property,TTHCURZON Relocation Ltd,5186898,4518.84
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Fusion,Rullion Engineering Ltd,5186907,10884
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5186913,6904.64
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5186932,8513.84
DESNZ,UKAEA,9/11/2024,Temporary Staff - Rullion CMF/PO,Expense - Support Services,Rullion Engineering Ltd,5186933,7153.87
DESNZ,UKAEA,9/11/2024,Engineering Goods,Expense - Fusion,MCT Brattberg Ltd,5186954,2107.36
DESNZ,UKAEA,9/11/2024,Engineering Goods,Expense - Fusion,RS Components Ltd,5186964,4334.64
DESNZ,UKAEA,9/11/2024,Communications,Expense - Support Services,4 Imprint,5186982,22355.25
DESNZ,UKAEA,9/11/2024,Professional Services,Expense - Support Services,4C Associates Ltd,5186985,163174.13
DESNZ,UKAEA,9/11/2024,Professional Services,Expense - Fusion,Morton Fraser MacRoberts LLP,5186987,2378.25
DESNZ,UKAEA,9/11/2024,Engineering Goods,Expense - Fusion,RS Components Ltd,5187005,4356.45
DESNZ,UKAEA,9/11/2024,Engineering Goods,Expense - Fusion,Oxford Instruments Nano Analysis,5187006,6256.52
DESNZ,UKAEA,9/11/2024,Personnel Related,Expense - Fusion,TTHCURZON Relocation Ltd,5187027,550
DESNZ,UKAEA,9/11/2024,Engineering Goods,Expense - Fusion,Factair Ltd,5187040,13513.95
DESNZ,UKAEA,9/11/2024,Engineering Goods,Expense - Property,Edm Precision Technologies Ltd,5187043,948
DESNZ,UKAEA,9/11/2024,Research,Expense - Other,DigiLab Solutions Ltd,5187071,2448
DESNZ,UKAEA,9/11/2024,Communications,Expense - Fusion,THAT event company LTD,5187084,1000
DESNZ,UKAEA,9/11/2024,Construction,Expense - Other,Kier Construction Ltd PBACCDP,5187096,8997.96
DESNZ,UKAEA,9/11/2024,Learning and Development,Expense - Support Services,Speedy Asset Services T/A Lloyds British,5187099,786
DESNZ,UKAEA,9/11/2024,Communications,Expense - Support Services,4 Imprint,5187122,103232.55
DESNZ,UKAEA,9/11/2024,Construction,Expense - Fusion,AtkinsRéalis – Lead Advisor Design Contract,5187123,1006.48
