Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,4/5/2023,Professional Services,Fusion,Frazer Nash Consultancy,5145873,"30,000.00"
DESNZ,UKAEA,4/5/2023,Facilities,Fusion,Amber Integrated Controls & Automation Ltd.,5145877,"30,820.00"
DESNZ,UKAEA,4/5/2023,Facilities,Property,Dyaco Uk Ltd,5145882,548.5
DESNZ,UKAEA,4/5/2023,Engineering Goods,Property,City Electrical Factors,5145884,"1,779.73"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,Byson Limited,5145885,704
DESNZ,UKAEA,4/5/2023,Engineering Goods,Property,City Electrical Factors,5145887,990
DESNZ,UKAEA,4/5/2023,Professional Services,Fusion,HM Treasury T/A Government Internal Audit Service,5145888,"3,154.00"
DESNZ,UKAEA,4/5/2023,Professional Services,Other,HM Treasury T/A Government Internal Audit Service,5145888,"1,498.04"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,HM Treasury T/A Government Internal Audit Service,5145888,"3,198.32"
DESNZ,UKAEA,4/5/2023,Learning and Development,Fusion,Sundry Supplier,5145889,570
DESNZ,UKAEA,4/5/2023,Communications,Other,John Lawrence Photographer,5145895,600
DESNZ,UKAEA,4/5/2023,Communications,Other,Sundry Supplier,5145896,"1,425.00"
DESNZ,UKAEA,4/5/2023,Communications,Other,Sundry Supplier,5145896,"1,640.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,LaVision UK Ltd.,5145898,"1,375.00"
DESNZ,UKAEA,4/5/2023,Communications,Property,Fisher Studio Ltd,5145900,550
DESNZ,UKAEA,4/5/2023,ICT,Support Services,Computacenter UK Ltd,5145902,"26,386.80"
DESNZ,UKAEA,4/5/2023,Professional Services,Other,Turner & Townsend Project Management Limited,5145905,"13,085.88"
DESNZ,UKAEA,4/5/2023,Professional Services,Fusion,Atkins Ltd,5145908,"35,612.10"
DESNZ,UKAEA,4/5/2023,Facilities,Fusion,Assystem UK Limited,5145910,"6,600.00"
DESNZ,UKAEA,4/5/2023,Learning and Development,Support Services,Premier People Solutions T/A Premier Partnership,5145912,895
DESNZ,UKAEA,4/5/2023,Logistics and Shipping,Other,Pick-it NV,5145914,"7,902.36"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,Pick-it NV,5145914,"30,463.08"
DESNZ,UKAEA,4/5/2023,ICT,Fusion,SmartUQ LLC,5145920,"13,467.45"
DESNZ,UKAEA,4/5/2023,Relocation Costs,Support Services,Employee Expenses,20015680,855.9
DESNZ,UKAEA,4/5/2023,Relocation Costs,Fusion,Employee Expenses,20015696,"1,458.61"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Swagelok London,5146776,"-1,232.64"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Swagelok London,5146778,"1,232.64"
DESNZ,UKAEA,4/5/2023,Research,Fusion,Bangor University,5146959,"10,000.00"
DESNZ,UKAEA,4/5/2023,Research,Fusion,University of Oxford,5146960,"12,280.00"
DESNZ,UKAEA,4/5/2023,Learning and Development,Support Services,Premier People Solutions T/A Premier Partnership,5146963,550
DESNZ,UKAEA,4/5/2023,Facilities,Other,Innerspec Technologies UK Ltd.,5146965,"5,000.00"
DESNZ,UKAEA,4/5/2023,Facilities,Fusion,Engineering Analysis Services Ltd,5146968,"7,079.88"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,Francis Brown Limited,5146969,"1,184.04"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Feedwater Ltd,5146970,"1,483.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Life Safety Distribution GmbH,5146971,"2,650.00"
DESNZ,UKAEA,4/5/2023,Facilities,Fusion,Engineering Analysis Services Ltd,5146975,"9,485.18"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Sunbelt Rentals Limited,5146976,529.4
DESNZ,UKAEA,4/5/2023,Facilities,Fusion,Engineering Analysis Services Ltd,5146984,"1,676.68"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Edwards Limited,5146986,580.55
DESNZ,UKAEA,4/5/2023,Professional Services,Property,McBains Ltd,5146989,"20,016.00"
DESNZ,UKAEA,4/5/2023,Professional Services,Support Services,HM Treasury T/A Government Internal Audit Service,5147002,"15,111.25"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Edm Precision Technologies Ltd,5147003,"2,420.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Van Toan Lee LTD,5147005,850
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Van Toan Lee LTD,5147006,850
DESNZ,UKAEA,4/5/2023,Consultancy - Other (per Cabinet Office definition),Property,Au Security Consulting Ltd,5147015,"20,153.15"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,Ind-Tech Ltd,5147023,"1,495.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,FISHERSCIENTIFIC,5147030,595.03
DESNZ,UKAEA,4/5/2023,Professional Services,Property,Burges Salmon,5147037,"6,026.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Complete PCB Services Ltd,5147042,"3,635.16"
DESNZ,UKAEA,4/5/2023,Professional Services,Property,Blake Morgan LLP,5147043,"3,057.60"
DESNZ,UKAEA,4/5/2023,ICT,Property,Snelling Business Systems Limited,5147044,"50,953.00"
DESNZ,UKAEA,4/5/2023,Facilities,Fusion,Engineering Analysis Services Ltd,5147048,724.6
DESNZ,UKAEA,4/5/2023,Engineering Goods,Property,Edmundson Electricals Ltd,5147049,"1,669.85"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Edwards Limited,5147061,710.13
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,Intamet,5147066,"1,233.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,Ind-Tech Ltd,5147068,"3,520.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,S&D Non-Ferrous Stockholders Ltd,5147069,"3,740.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,BOFA International Ltd.,5147070,885
DESNZ,UKAEA,4/5/2023,Learning and Development,Support Services,Neurodiversity Specialists,5147077,"1,750.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,Farnell Electronic Components Ltd,5147084,954.94
DESNZ,UKAEA,4/5/2023,Facilities,Property,SouthernsBroadstock Limited,5147090,"93,358.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,Tescan-UK Ltd,5147093,"4,300.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Kiartys Engineering Limited,5147094,547.32
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Kiartys Engineering Limited,5147095,668.52
DESNZ,UKAEA,4/5/2023,Learning and Development,Support Services,Premier People Solutions T/A Premier Partnership,5147098,517
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,Grip-Tec Limited,5147101,"13,550.67"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,Industrial Tooling Corporation Ltd,5147103,730.44
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,Ind-Tech Ltd,5147104,"5,692.52"
DESNZ,UKAEA,4/5/2023,Professional Services,Other,Aquila Nuclear Engineering Ltd,5147119,"33,002.11"
DESNZ,UKAEA,4/5/2023,Professional Services,Other,Aquila Nuclear Engineering Ltd,5147119,"46,557.91"
DESNZ,UKAEA,4/5/2023,Learning and Development,Fusion,Premier People Solutions T/A Premier Partnership,5147125,585.5
DESNZ,UKAEA,4/5/2023,Learning and Development,Fusion,Premier People Solutions T/A Premier Partnership,5147127,585.5
DESNZ,UKAEA,4/5/2023,Waste Management,Fusion,OHES Environmental Ltd,5147128,"3,374.95"
DESNZ,UKAEA,4/5/2023,Waste Management,Fusion,OHES Environmental Ltd,5147132,"1,994.32"
DESNZ,UKAEA,4/5/2023,Waste Management,Fusion,OHES Environmental Ltd,5147132,"2,102.85"
DESNZ,UKAEA,4/5/2023,ICT,Other,Minitab Limited,5147140,"1,720.00"
DESNZ,UKAEA,4/5/2023,Research,Fusion,University of Surrey - Surrey Ion Beam Centre,5147145,"3,875.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Newport Spectra-Physics Ltd,5147146,"9,916.00"
DESNZ,UKAEA,4/5/2023,Personnel Related,Fusion,TO Health Limited,5147158,"1,243.49"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Motivair,5147159,"3,884.72"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Reece Safety Products Ltd,5147164,"3,433.95"
DESNZ,UKAEA,4/5/2023,Facilities,Fusion,Arco Ltd,5147165,680
DESNZ,UKAEA,4/5/2023,Professional Services,Fusion,Burges Salmon,5147166,"2,500.00"
DESNZ,UKAEA,4/5/2023,Consultancy - Other (per Cabinet Office definition),Fusion,Ove Arup & Partners,5147167,"225,244.00"
DESNZ,UKAEA,4/5/2023,Logistics and Shipping,Other,Toutes Directions Limited,5147178,"6,720.00"
DESNZ,UKAEA,4/5/2023,Waste Management,Fusion,Mercury Recycling Ltd,5147189,592
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Wychwood Water Systems Ltd,5147205,"4,310.68"
DESNZ,UKAEA,4/5/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5147207,"4,173.96"
DESNZ,UKAEA,4/5/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5147208,"4,173.96"
DESNZ,UKAEA,4/5/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5147209,820
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Swagelok London,5147210,536.79
DESNZ,UKAEA,4/5/2023,Learning and Development,Support Services,Premier People Solutions T/A Premier Partnership,5147211,"4,464.30"
DESNZ,UKAEA,4/5/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5147212,-800
DESNZ,UKAEA,4/5/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5147213,989.9
DESNZ,UKAEA,4/5/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5147215,-525
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Vacuum Furnace Engineering Ltd,5147219,"14,700.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Vacuum Furnace Engineering Ltd,5147221,"154,125.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Swagelok London,5147224,773.8
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Vacuum Furnace Engineering Ltd,5147225,"4,000.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Smiths Metal Centres Ltd,5147226,685.5
DESNZ,UKAEA,4/5/2023,Research,Fusion,Oxford University - GBP,5147229,"2,814.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,T and T Tubecraft Ltd,5147233,"1,830.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,IPM Fittings Ltd,5147236,519.55
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,Underwoods Electrical Distributors,5147237,774.04
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Dairy Pipe Lines Ltd,5147238,504
DESNZ,UKAEA,4/5/2023,Waste Management,Fusion,Hills Waste Solutions Ltd,5147239,823.17
DESNZ,UKAEA,4/5/2023,Waste Management,Fusion,Hills Waste Solutions Ltd,5147241,"5,381.69"
DESNZ,UKAEA,4/5/2023,ICT,Property,Network Installation Solutions Ltd,5147243,"1,110.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Flowserve GB Ltd,5147251,500.11
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,FISHERSCIENTIFIC,5147252,"3,438.00"
DESNZ,UKAEA,4/5/2023,Research,Fusion,University of Manchester (GBP),5147268,"150,000.00"
DESNZ,UKAEA,4/5/2023,Professional Services,Property,Glanville Consultants,5147278,600
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,James JFN Limited,5147279,"41,693.67"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Kurt J. Lesker Company Ltd,5147283,624.75
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Smiths Metal Centres Ltd,5147285,525
DESNZ,UKAEA,4/5/2023,Facilities,Fusion,RS Components Ltd,5147292,-720.59
DESNZ,UKAEA,4/5/2023,Personnel Related,Fusion,TFI Lodestar Ltd,5147294,"14,156.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,A W Clarke,5147424,524.2
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,A W Clarke,5147425,"1,025.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,University of Southampton,5147427,"-4,149.39"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,University of Southampton,5147427,"8,298.78"
DESNZ,UKAEA,4/5/2023,ICT,Property,Snelling Business Systems Limited,5147428,"362,491.00"
DESNZ,UKAEA,4/5/2023,ICT,Support Services,Lever Technology Group PLC,5147431,"2,848.22"
DESNZ,UKAEA,4/5/2023,Operational Goods,Fusion,Arco Ltd,5147438,720.72
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,RS Components Ltd,5147439,958.21
DESNZ,UKAEA,4/5/2023,Research,Fusion,Strathclyde University,5147450,"1,750.00"
DESNZ,UKAEA,4/5/2023,Office Solutions,Support Services,Kyocera Document Solutions (U.K) Ltd.,5147452,"3,057.67"
DESNZ,UKAEA,4/5/2023,ICT,Fusion,Snelling Business Systems Limited,5147461,"1,191.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,ODU-UK Ltd.,5147464,"7,663.04"
DESNZ,UKAEA,4/5/2023,Waste Management,Fusion,Bespoke Handling Equipment Limited,5147468,"3,495.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,Red Dragon Ltd ( trading as Measure Monitor Control),5147475,780.46
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Swagelok London,5147482,"1,163.44"
DESNZ,UKAEA,4/5/2023,Learning and Development,Support Services,Premier People Solutions T/A Premier Partnership,5147487,895
DESNZ,UKAEA,4/5/2023,Engineering Goods,Property,Edmundson Electricals Ltd,5147490,"5,184.50"
DESNZ,UKAEA,4/5/2023,Research,Other,UK Research and Innovation,5147492,"82,682.00"
DESNZ,UKAEA,4/5/2023,Professional Services,Other,James JFN Limited,5147493,"11,756.25"
DESNZ,UKAEA,4/5/2023,Research,Other,UK Research and Innovation,5147494,"63,680.00"
DESNZ,UKAEA,4/5/2023,Professional Services,Other,James JFN Limited,5147495,"7,125.00"
DESNZ,UKAEA,4/5/2023,Facilities,Fusion,SouthernsBroadstock Limited,5147498,582
DESNZ,UKAEA,4/5/2023,Professional Services,Property,McBains Ltd,5147503,"24,660.00"
DESNZ,UKAEA,4/5/2023,Office Solutions,Support Services,Kyocera Document Solutions (U.K) Ltd.,5147504,"12,477.35"
DESNZ,UKAEA,4/5/2023,Research,Other,UK Research and Innovation,5147505,"23,377.00"
DESNZ,UKAEA,4/5/2023,Research,Other,UK Research and Innovation,5147506,"73,262.00"
DESNZ,UKAEA,4/5/2023,Research,Other,UK Research and Innovation,5147507,"42,021.00"
DESNZ,UKAEA,4/5/2023,Facilities,Fusion,SP Services UK Ltd,5147508,719.08
DESNZ,UKAEA,4/5/2023,Engineering Goods,Other,Urban Element Design Solutions Ltd,5147513,"1,000.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,PCB Piezotronics Ltd.,5147515,"1,226.00"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Precision Waterjet Ltd,5147525,"1,054.00"
DESNZ,UKAEA,4/5/2023,Consultancy - Other (per Cabinet Office definition),Fusion,Anthony Stiff Associates Ltd,5147561,"1,531.25"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Leybold UK Ltd,5147570,"3,754.64"
DESNZ,UKAEA,4/5/2023,Professional Services,Other,Turner & Townsend Project Management Limited,5147576,"9,283.33"
DESNZ,UKAEA,4/5/2023,Professional Services,Other,SA Group Ltd,5147578,"12,024.15"
DESNZ,UKAEA,4/5/2023,Professional Services,Other,SA Group Ltd,5147579,"1,785.00"
DESNZ,UKAEA,4/5/2023,Professional Services,Property,Ridge And Partners Llp,5147586,"3,475.00"
DESNZ,UKAEA,4/5/2023,Operational Goods,Fusion,Arco Ltd,5147588,629.06
DESNZ,UKAEA,4/5/2023,Operational Goods,Fusion,Arco Ltd,5147589,"9,027.40"
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Arco Ltd,5147590,580.69
DESNZ,UKAEA,4/5/2023,Engineering Goods,Fusion,Smiths Metal Centres Ltd,5147606,511.7
DESNZ,UKAEA,4/6/2023,Engineering Goods,Fusion,BOC Ltd,5145400,"2,567.40"
DESNZ,UKAEA,4/6/2023,Engineering Goods,Fusion,BOC Ltd,5145401,781.47
DESNZ,UKAEA,4/6/2023,Engineering Goods,Fusion,RMB Contractors Limited,5145410,"1,789.53"
DESNZ,UKAEA,4/6/2023,Engineering Goods,Fusion,RMB Contractors Limited,5145411,"3,604.79"
DESNZ,UKAEA,4/6/2023,Communications,Fusion,RMB Contractors Limited,5145412,"16,896.47"
DESNZ,UKAEA,4/6/2023,Facilities,Property,Idverde Ltd,5145482,"1,515.00"
DESNZ,UKAEA,4/6/2023,Facilities,Property,Inspectas Compliance Ltd,5145503,"74,364.00"
DESNZ,UKAEA,4/6/2023,Facilities,Property,Inspectas Compliance Ltd,5145504,"18,000.00"
DESNZ,UKAEA,4/6/2023,Facilities,Other,Nuvia Limited,5145505,"10,815.00"
DESNZ,UKAEA,4/6/2023,Construction,Property,Ameresco Ltd,5145513,"107,073.22"
DESNZ,UKAEA,4/6/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5145516,"6,567.71"
DESNZ,UKAEA,4/6/2023,Research,Other,Jacobs U.K. Limited,5145539,"39,015.00"
DESNZ,UKAEA,4/6/2023,Facilities,Other,Nuvia Limited,5145543,"10,950.00"
DESNZ,UKAEA,4/6/2023,Engineering Goods,Other,Complete Storage & Interiors Ltd. (CSI),5145549,"1,079.80"
DESNZ,UKAEA,4/6/2023,Engineering Goods,Other,Complete Storage & Interiors Ltd. (CSI),5145550,908.34
DESNZ,UKAEA,4/6/2023,Engineering Goods,Fusion,Cool-Therm (UK) Limited,5145588,"4,885.00"
DESNZ,UKAEA,4/6/2023,Construction,Other,Optimum Electrical Engineering Limited,5145620,"8,958.01"
DESNZ,UKAEA,4/6/2023,Construction,Other,Optimum Electrical Engineering Limited,5145620,"93,135.87"
DESNZ,UKAEA,4/6/2023,Engineering Goods,Fusion,BOC Ltd,5145633,513.7
DESNZ,UKAEA,4/6/2023,Professional Services,Other,Jacobs U.K. Limited,5145682,"48,330.82"
DESNZ,UKAEA,4/6/2023,Facilities,Fusion,SPIE Limited,5145685,"33,002.88"
DESNZ,UKAEA,4/6/2023,Facilities,Fusion,SPIE Limited,5145689,"3,520.00"
DESNZ,UKAEA,4/6/2023,Facilities,Property,SPIE Limited,5145694,"10,403.55"
DESNZ,UKAEA,4/6/2023,Facilities,Property,SPIE Limited,5145695,"163,484.20"
DESNZ,UKAEA,4/6/2023,Facilities,Property,SPIE Limited,5145696,"68,924.74"
DESNZ,UKAEA,4/6/2023,Professional Services,Fusion,Jacobs U.K. Limited,5145724,"72,080.00"
DESNZ,UKAEA,4/6/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5145734,"3,733.75"
DESNZ,UKAEA,4/6/2023,Engineering Goods,Fusion,Jacobs Clean Energy Ltd - GBP,5145739,"110,790.80"
DESNZ,UKAEA,4/6/2023,Engineering Goods,Fusion,Jacobs Clean Energy Ltd - GBP,5145739,"486,091.70"
DESNZ,UKAEA,4/6/2023,Engineering Goods,Fusion,BOC Ltd,5145741,773.8
DESNZ,UKAEA,4/6/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5145795,"4,352.15"
DESNZ,UKAEA,4/6/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5145909,"2,479.36"
DESNZ,UKAEA,4/6/2023,Engineering Goods,Other,BOC Ltd,5145958,552
DESNZ,UKAEA,4/8/2023,Engineering Goods,Fusion,H L Hydraulik GmbH,5154651,"3,803.48"
DESNZ,UKAEA,4/8/2023,Engineering Goods,Fusion,Added Value Solutions,5154881,"14,926.03"
DESNZ,UKAEA,4/8/2023,Engineering Goods,Other,HangZhou YuShu TECHNOLOGY CO.LTD,5154556,"17,113.29"
DESNZ,UKAEA,4/8/2023,Engineering Goods,Other,Parcop S.r.l.,5154958,"8,541.02"
DESNZ,UKAEA,4/8/2023,Logistics and Shipping,Other,HangZhou YuShu TECHNOLOGY CO.LTD,5154556,994.42
DESNZ,UKAEA,4/8/2023,Consultancy - Other (per Cabinet Office definition),Fusion,MATERIALS DESIGN S.A.R.L.,5154917,"50,907.60"
DESNZ,UKAEA,4/9/2023,Other Provisions - Utilisation,Other,Thompsons Solicitors,5156989,"18,155.00"
DESNZ,UKAEA,4/9/2023,Energy and Fuels,Fusion,National Grid Plc,5157266,"3,379.62"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Support Services,City Electrical Factors,5156859,568.43
DESNZ,UKAEA,4/9/2023,Engineering Goods,Property,City Electrical Factors,5157007,"8,179.10"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Crowcon Detection Instruments Ltd,5157039,"4,697.00"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Edmundson Electricals Ltd,5156858,662.17
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Edmundson Electricals Ltd,5157076,"1,127.20"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Herose Ltd,5156938,"3,517.80"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Support Services,Ind-Tech Ltd,5156781,520.11
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Laser Lines Ltd,5157219,"4,735.00"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Leybold UK Ltd,5156939,"2,925.70"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Leybold UK Ltd,5156805,"3,742.00"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Northern Valve & Fitting Company,5156865,"1,184.32"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Op-Tec Systems Ltd,5157075,"1,429.00"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Pfeiffer Vacuum UK,5156971,797.1
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Pfeiffer Vacuum UK,5156979,"2,001.99"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Power Products International Ltd.,5156987,"3,027.75"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,RS Components Ltd,5156898,592.69
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,RS Components Ltd,5156867,"1,124.41"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Other,RS Components Ltd,5157068,"1,410.77"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Scanwel Ltd.,5156969,724.07
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Shropshire Stainless & Aluminium Ltd,5156829,648.4
DESNZ,UKAEA,4/9/2023,Engineering Goods,Other,Swagelok London,5157062,516.52
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Swagelok London,5156893,976.92
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Thames Restek UK Limited,5157224,"1,140.96"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Underwoods Electrical Distributors,5157033,"2,649.20"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Vat Vacuum Products Ltd,5156958,"2,146.95"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Wika Instruments Ltd,5156864,572.34
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Wika Instruments Ltd,5156863,"2,031.36"
DESNZ,UKAEA,4/9/2023,Operational Goods,Fusion,Arco Ltd,5156884,839.2
DESNZ,UKAEA,4/9/2023,Operational Goods,Fusion,RS Components Ltd,5156914,"1,575.00"
DESNZ,UKAEA,4/9/2023,ICT,Property,Computacenter UK Ltd,5156932,700.59
DESNZ,UKAEA,4/9/2023,ICT,Fusion,Computacenter UK Ltd,5156947,871.42
DESNZ,UKAEA,4/9/2023,ICT,Other,Computacenter UK Ltd,5156948,878.98
DESNZ,UKAEA,4/9/2023,ICT,Support Services,Computacenter UK Ltd,5156933,"1,051.32"
DESNZ,UKAEA,4/9/2023,ICT,Fusion,Computacenter UK Ltd,5156944,"1,288.57"
DESNZ,UKAEA,4/9/2023,ICT,Fusion,Computacenter UK Ltd,5156927,"1,827.68"
DESNZ,UKAEA,4/9/2023,ICT,Fusion,Computacenter UK Ltd,5156935,"1,999.32"
DESNZ,UKAEA,4/9/2023,ICT,Other,Computacenter UK Ltd,5156926,"2,566.84"
DESNZ,UKAEA,4/9/2023,ICT,Fusion,Computacenter UK Ltd,5156943,"3,966.60"
DESNZ,UKAEA,4/9/2023,ICT,Property,Snelling Business Systems Limited,5156965,"4,400.00"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Alpha Laboratories Ltd,5157165,504
DESNZ,UKAEA,4/9/2023,Engineering Goods,Other,BPX Electromechanical Company Limited,5156961,"1,069.43"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Other,BPX Electromechanical Company Limited,5156962,"1,069.43"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Other,DEKRA UK Ltd,5156785,"5,000.00"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Edm Precision Technologies Ltd,5157307,"1,240.50"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5156801,559.99
DESNZ,UKAEA,4/9/2023,Engineering Goods,Other,Fischer Connectors Ltd.,5156960,"5,629.00"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Other,Igus UK Ltd,5156800,"1,490.50"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Labcal Limited,5157085,598
DESNZ,UKAEA,4/9/2023,Engineering Goods,Fusion,Life Safety Distribution GmbH,5157236,"1,479.00"
DESNZ,UKAEA,4/9/2023,Engineering Goods,Other,Manutan UK Limited,5156949,500
